Country,Day,"COVID-19 doses (cumulative, per hundred)","Daily new confirmed cases of COVID-19 per million people (rolling 7-day average, right-aligned)",Daily ICU occupancy per million,"Daily new confirmed deaths due to COVID-19 per million people (rolling 7-day average, right-aligned)",Year
United States,10/3/2023,197.3268,78.19586857,6.836285714,0.826343643,2023
Austria,17/3/2023,225.591,474.0782643,6.599857143,0.853278314,2023
Belgium,17/3/2023,253.73857,145.2417643,10.45442857,0.874749783,2023
Canada,17/3/2023,250.98785,31.97227671,3.258428571,0.645028471,2023
Czechia,17/3/2023,174.5844,78.81257714,4.206571429,0.682616593,2023
Denmark,17/3/2023,253.32181,27.41648929,1.335714286,0.705291779,2023
Estonia,17/3/2023,156.34142,36.94381486,1.508,0.695341871,2023
France,17/3/2023,232.94908,96.27497286,11.12728571,0.338138897,2023
Germany,17/3/2023,228.55649,70.15418143,14.75371429,1.037321949,2023
Ireland,17/3/2023,217.70638,24.39388314,0.597,0.41934476,2023
Israel,17/3/2023,204.8387,58.54447571,2.267714286,0.461827443,2023
Italy,17/3/2023,242.49266,55.96856714,1.783428571,0.479575066,2023
Japan,17/3/2023,306.53885,63.56106429,1.799,0.3944566,2023
Lithuania,17/3/2023,161.35246,115.3524214,1.5455,0.492649464,2023
Luxembourg,17/3/2023,210.3919,394.4086286,1.323428571,0.374853754,2023
Sweden,17/3/2023,246.81076,11.88216757,0.785428571,0.433954034,2023
Switzerland,17/3/2023,192.61845,27.77746757,3.056285714,0.09748923,2023
United States,17/3/2023,197.42798,58.21578714,6.346714286,0.745675186,2023
Australia,24/3/2023,249.96143,123.40398,1.331571429,0.499280147,2023
Austria,24/3/2023,225.6262,378.8623143,5.768714286,0.864535286,2023
Belgium,24/3/2023,253.74612,127.4329886,9.375857143,1.006225214,2023
Canada,24/3/2023,251.14645,30.96346729,3.202714286,0.587201943,2023
Czechia,24/3/2023,174.59143,66.58092929,4.193,0.75336398,2023
Denmark,24/3/2023,253.32489,36.011368,1.287142857,0.518596886,2023
Estonia,24/3/2023,156.3649,37.38218343,4.525,0.84650314,2023
France,24/3/2023,232.96928,116.0705471,10.85957143,0.370206543,2023
Germany,24/3/2023,228.57892,59.17370857,13.62085714,0.965238493,2023
Ireland,24/3/2023,217.71773,26.97385257,0.398,0.535163757,2023
Israel,24/3/2023,204.84717,52.98909357,2.494571429,0.390087243,2023
Italy,24/3/2023,242.50407,54.56646714,1.631,0.443974927,2023
Japan,24/3/2023,306.71063,55.37935543,1.484,0.294536291,2023
Lithuania,24/3/2023,161.35739,109.2450129,2.109,0.724484507,2023
Luxembourg,24/3/2023,210.39543,358.3289486,0.220571429,1.062085609,2023
Spain,24/3/2023,221.06813,22.49838086,2.180857143,0.307647554,2023
Sweden,24/3/2023,247.2917,4.039859143,1.390166667,0.167354471,2023
Switzerland,24/3/2023,192.63142,29.05875429,2.533428571,0.143912673,2023
United States,24/3/2023,197.52518,60.83392571,6.049,0.830705721,2023
Austria,31/3/2023,225.66061,261.57595,4.634142857,0.722697453,2023
Belgium,31/3/2023,253.75237,97.14456,8.763142857,0.899291871,2023
Canada,31/3/2023,251.29088,29.40846,3.358714286,0.503090643,2023
Czechia,31/3/2023,174.59744,49.98397843,4.056714286,0.653935229,2023
Denmark,31/3/2023,253.32831,33.58087771,1.7,0.798639209,2023
Estonia,31/3/2023,156.38104,39.42286071,4.525,0.695341897,2023
France,31/3/2023,232.98723,125.6022571,10.455,0.440056824,2023
Germany,31/3/2023,228.59929,43.33209857,11.85414286,0.787578286,2023
Ireland,31/3/2023,217.72922,34.70177686,1.194,0.539157514,2023
Israel,31/3/2023,204.85002,45.597613,2.706285714,0.367668441,2023
Italy,31/3/2023,242.51035,51.45761643,1.478714286,0.432336423,2023
Japan,31/3/2023,306.7835,54.07157571,1.372,0.245229223,2023
Lithuania,31/3/2023,161.3617,90.97351857,2.5454,0.521628843,2023
Switzerland,31/3/2023,192.63945,26.68187386,2.467857143,0.150876186,2023
United States,31/3/2023,197.61227,70.97185857,5.409285714,0.770712286,2023
Austria,7/4/2023,225.67877,166.7494871,4.170714286,0.612379157,2023
Belgium,7/4/2023,253.75676,69.17360214,6.667142857,0.6976962,2023
Canada,7/4/2023,251.46106,26.87618429,3.655857143,0.524118449,2023
Czechia,7/4/2023,174.59966,32.63557443,2.681714286,0.443605186,2023
Denmark,7/4/2023,253.33018,23.13979386,1.675714286,0.770980697,2023
Estonia,7/4/2023,156.39142,41.17633071,3.771,0.786038643,2023
Germany,7/4/2023,228.60042,28.80886314,9.577142857,0.546572057,2023
Ireland,7/4/2023,217.73486,24.86115314,0.597,0.551138786,2023
Israel,7/4/2023,204.8525,34.585495,2.736714286,0.286960741,2023
Italy,7/4/2023,242.51457,48.44803371,1.432714286,0.377224639,2023
Japan,7/4/2023,306.84058,59.55070286,1.428,0.184003556,2023
Switzerland,7/4/2023,192.64285,24.01252571,2.173857143,0.13462799,2023
United States,7/4/2023,197.69112,51.99087286,4.820428571,0.725239179,2023
Austria,14/4/2023,225.69559,125.4431657,3.979,0.576356871,2023
Belgium,14/4/2023,253.7616,50.036038,6.103571429,0.489088543,2023
Canada,14/4/2023,251.72012,23.990115,3.306714286,0.538312221,2023
Czechia,14/4/2023,174.6053,24.81894514,1.838,0.326967614,2023
Denmark,14/4/2023,253.33255,20.03512686,1.068571429,0.96113284,2023
Estonia,14/4/2023,156.40623,39.437978,3.771,0.77092254,2023
Ireland,14/4/2023,217.74307,17.38882886,0.995,0.459282336,2023
Israel,14/4/2023,204.8582,29.58834229,2.842285714,0.318347057,2023
Italy,14/4/2023,242.52113,55.98259929,1.606857143,0.33580523,2023
Japan,14/4/2023,306.89822,64.03600943,1.509,0.160166351,2023
Lithuania,14/4/2023,161.36922,56.40836429,0.727,0.463670079,2023
Switzerland,14/4/2023,192.64865,20.35667971,2.125,0.071956339,2023
United States,14/4/2023,197.76947,43.45513471,4.533285714,0.592046616,2023
Austria,21/4/2023,225.71751,108.95846,3.18,0.4885525,2023
Belgium,21/4/2023,253.76588,40.93618686,4.915,0.385661217,2023
Canada,21/4/2023,251.86647,23.977498,3.217571429,0.466291951,2023
Czechia,21/4/2023,174.60927,20.20315629,1.388428571,0.298286236,2023
Denmark,21/4/2023,253.33504,18.74209214,1.311428571,1.082138771,2023
Estonia,21/4/2023,156.4175,35.97638443,3.771,1.2697548,2023
Ireland,21/4/2023,217.74892,16.91756543,2.389,0.439313543,2023
Israel,21/4/2023,204.86183,30.22951986,2.872428571,0.378877841,2023
Italy,21/4/2023,242.52504,62.56965486,1.635714286,0.413851716,2023
Japan,21/4/2023,306.9619,72.04122857,1.565,0.160492893,2023
Spain,21/4/2023,221.20732,31.95566229,2.241,0.30722085,2023
Switzerland,21/4/2023,192.65465,18.40689486,1.748857143,0.083562197,2023
United States,21/4/2023,197.91483,41.85491343,3.91,0.512095214,2023
Austria,28/4/2023,225.73766,91.55744,2.988285714,0.502060851,2023
Belgium,28/4/2023,253.76996,33.04065,4.069142857,0.482076546,2023
Canada,28/4/2023,252.00665,22.11075414,3.147,0.519387186,2023
Czechia,28/4/2023,174.61247,14.62176164,1.266,0.237099321,2023
Denmark,28/4/2023,253.33736,15.32280943,1.311428571,0.950760971,2023
Estonia,28/4/2023,156.4283,31.441545,3.016,1.10347735,2023
Ireland,28/4/2023,217.75365,14.952636,1.593,0.646989017,2023
Israel,28/4/2023,204.86601,23.72358243,3.220428571,0.325072716,2023
Italy,28/4/2023,242.52863,57.70236214,1.793,0.400159344,2023
Japan,28/4/2023,306.99545,82.46363429,1.783,0.181554527,2023
Lithuania,28/4/2023,161.3749,33.70301857,0.5455,0.32601802,2023
Switzerland,28/4/2023,192.65942,17.49699571,1.373,0.09748923,2023
United States,28/4/2023,198.07501,37.60667429,3.508428571,0.455687086,2023
Austria,5/5/2023,225.74947,69.91929143,2.429,0.373731386,2023
Belgium,5/5/2023,253.77322,23.78653286,3.591142857,0.422474343,2023
Canada,5/5/2023,252.22995,19.81346514,2.901857143,0.528324014,2023
Czechia,5/5/2023,174.61456,9.032719,0.708,0.175912401,2023
Denmark,5/5/2023,253.3389,13.11012886,1.578571429,0.947303643,2023
Estonia,5/5/2023,156.43823,24.30673386,0.754,0.347670936,2023
Ireland,5/5/2023,217.76096,13.55082614,0.995,0.587082629,2023
Italy,5/5/2023,242.53256,49.82993571,1.555857143,0.420355594,2023
Japan,5/5/2023,307.00412,77.47153714,0.799,0.145635457,2023
Lithuania,5/5/2023,161.37767,27.13194443,0.5818,0.3549974,2023
United States,5/5/2023,198.14388,33.39034286,3.264,0.467398946,2023
Austria,12/5/2023,225.76149,52.58580686,1.773857143,0.236396354,2023
Belgium,12/5/2023,253.77577,17.949024,2.341,0.275221871,2023
Canada,12/5/2023,252.4421,17.67651257,2.898142857,0.463663471,2023
Czechia,12/5/2023,174.6165,6.464780614,0.939285714,0.151055213,2023
Denmark,12/5/2023,253.34045,14.02977414,1.068571429,1.071766929,2023
Ireland,12/5/2023,217.7693,13.63469514,1.194,0.491232429,2023
Italy,12/5/2023,242.53596,42.90433929,1.403571429,0.388178541,2023
Lithuania,12/5/2023,161.37901,25.57430271,0.8728,0.137652054,2023
Austria,19/5/2023,225.76894,37.92923314,1.326142857,0.193619876,2023
Belgium,19/5/2023,253.77844,13.15104757,0.355428571,0.268209854,2023
Canada,19/5/2023,252.57292,9.615497214,2.622571429,0.249705381,2023
Czechia,19/5/2023,174.61778,5.0785145,0.245,0.099428747,2023
Denmark,19/5/2023,253.34152,10.50677286,1.117142857,0.871242771,2023
Ireland,19/5/2023,217.78001,12.37666086,0.398,0.714882971,2023
Italy,19/5/2023,242.53899,35.95443729,1.398714286,0.38612468,2023
Lithuania,19/5/2023,161.38,23.20523871,0.909,0.268059261,2023
Spain,19/5/2023,221.29185,33.128223,2.451,0.30039373,2023
Austria,26/5/2023,225.77914,36.05607286,1.182285714,0.18911709,2023
Belgium,26/5/2023,253.78123,11.00361586,0.294142857,0.229643729,2023
Canada,26/5/2023,252.7009,6.203207371,2.336285714,0.141412094,2023
Denmark,26/5/2023,253.34254,8.570678143,1.044285714,0.6361455,2023
Ireland,26/5/2023,217.79108,13.70258914,0.597,0.471263629,2023
Italy,26/5/2023,242.54173,35.60219986,1.193285714,0.37585541,2023
Lithuania,26/5/2023,161.381,20.59709471,0.4366,0.173876279,2023
Austria,2/6/2023,225.78618,27.08426857,1.166285714,0.18911709,2023
Belgium,2/6/2023,253.78389,7.855217929,0.232857143,0.147252467,2023
Canada,2/6/2023,252.83263,5.785805286,2.284285714,0.126166929,2023
Czechia,2/6/2023,174.6209,3.273500357,0.149857143,0.051626465,2023
Denmark,2/6/2023,253.34346,5.749510929,0.68,0.632688214,2023
Ireland,2/6/2023,217.79808,12.81597386,0.796,0.455288586,2023
Italy,2/6/2023,242.54323,29.16028514,0.977285714,0.29541278,2023
Lithuania,2/6/2023,161.38185,17.79333971,0.969666667,0.137652059,2023
Austria,9/6/2023,225.7922,18.06968686,1.102571429,0.110318301,2023
Belgium,9/6/2023,253.78564,6.580783086,0.232857143,0.096415307,2023
Canada,9/6/2023,252.87947,4.953103543,1.875714286,0.111973147,2023
Czechia,9/6/2023,174.62228,2.550729871,0.231714286,0.021033004,2023
Denmark,9/6/2023,253.3443,4.307811443,0.5525,0.445993336,2023
Estonia,9/6/2023,156.46637,10.883612,0.754,0.21162578,2023
Ireland,9/6/2023,217.80547,9.684866286,0.597,0.563120129,2023
Italy,9/6/2023,242.54475,23.78055671,0.943714286,0.253993364,2023
Lithuania,9/6/2023,161.38274,14.72877014,1.455,0.115917521,2023
Austria,16/6/2023,225.79877,16.48245486,0.719,0.101312725,2023
Belgium,16/6/2023,253.78755,4.775187286,0.134857143,0.0946623,2023
Canada,16/6/2023,252.96452,3.991080571,2.005714286,0.096202283,2023
Czechia,16/6/2023,174.62311,1.917827586,0.204285714,0.022945096,2023
Ireland,16/6/2023,217.80817,8.095350643,0.796,0.407363486,2023
Italy,16/6/2023,242.54613,18.36556871,0.726,0.20983548,2023
Austria,23/6/2023,225.80324,14.08021757,0.527,0.054033453,2023
Belgium,23/6/2023,253.78911,3.232542357,0.1544,0.080638256,2023
Canada,23/6/2023,253.04062,3.324498629,1.704857143,0.084111288,2023
Czechia,23/6/2023,174.6239,1.829871343,0.054285714,0.007648365,2023
Ireland,23/6/2023,217.81093,6.697534871,0.597,0.255600607,2023
Italy,23/6/2023,242.54736,13.80190357,0.735714286,0.199223903,2023
Lithuania,23/6/2023,161.3837,8.7517725,0.121333333,0.043469071,2023
Australia,30/6/2023,260.47623,78.98051071,1.517142857,0.091911163,2023
Austria,30/6/2023,225.80757,9.491876143,0.447,0.009005575,2023
Canada,30/6/2023,253.08675,2.899210986,1.448571429,0.075700161,2023
Czechia,30/6/2023,174.6243,1.219914229,0.040714286,0.009560456,2023
Ireland,30/6/2023,217.81273,4.377160486,0.796,0.203681737,2023
Italy,30/6/2023,242.54787,11.2051465,0.542,0.172181489,2023
Lithuania,30/6/2023,161.3841,7.737494343,0.091,0.036224225,2023
Canada,7/7/2023,253.13254,2.474974714,1.433714286,0.052569555,2023
Czechia,7/7/2023,174.62466,0.762924429,0.191,0.003824183,2023
Ireland,7/7/2023,217.81442,4.4730107,0.398,0.27556942,2023
Italy,7/7/2023,242.5484,9.084884429,0.476428571,0.095504244,2023
Canada,14/7/2023,253.16742,2.671059114,1.489428571,0.078328636,2023
Czechia,14/7/2023,174.6252,0.835583907,0.095,0.019120914,2023
Ireland,14/7/2023,217.81592,5.607238286,0.199,0.167737904,2023
Italy,14/7/2023,242.54884,8.248622429,0.394571429,0.093450386,2023
Canada,21/7/2023,253.22603,3.255106771,1.504285714,0.084111288,2023
Czechia,21/7/2023,174.62561,1.011496309,0.040714286,0.017208822,2023
Ireland,21/7/2023,217.8175,6.905210429,0.597,0.111825265,2023
Italy,21/7/2023,242.5493,8.444765571,0.351142857,0.10303504,2023
Australia,28/7/2023,261.3664,31.635355,0.933571429,0.331035979,2023
Canada,28/7/2023,253.25433,3.626247829,1.389142857,0.080957115,2023
Czechia,28/7/2023,174.62602,1.028705071,0.054285714,0.003824183,2023
Ireland,28/7/2023,217.81938,9.373354,1.194,0.271575647,2023
Italy,28/7/2023,242.54962,9.943737714,0.375428571,0.058534856,2023
Canada,4/8/2023,253.2791,3.793944643,1.021428571,0.088842547,2023
Ireland,4/8/2023,217.82028,15.39594314,0.995,0.255600607,2023
Italy,4/8/2023,242.54997,13.87104971,0.370571429,0.095504238,2023
Canada,11/8/2023,253.31587,3.927996943,1.140285714,0.084111288,2023
Ireland,11/8/2023,217.82166,18.79063943,1.593,0.363432116,2023
Italy,11/8/2023,242.55014,14.73948843,0.445285714,0.163623756,2023
Canada,18/8/2023,253.3509,5.338963829,1.251714286,0.078328633,2023
Czechia,18/8/2023,174.62784,3.453236871,0.163428571,0.019120914,2023
Ireland,18/8/2023,217.82336,22.37304029,1.194,0.41934475,2023
Italy,18/8/2023,242.55042,17.31981457,0.718571429,0.117069714,2023
Canada,25/8/2023,253.38155,7.175744,1.225714286,0.093048111,2023
Czechia,25/8/2023,174.62907,4.9293714,0.272428571,0.017208822,2023
Ireland,25/8/2023,217.82478,25.33241571,1.593,0.599063929,2023
Italy,25/8/2023,242.55086,27.42649029,0.757285714,0.120150499,2023
Australia,1/9/2023,262.02542,29.44818171,0.976714286,0.234451369,2023
Canada,1/9/2023,253.40372,8.2849616,1.441142857,0.162439931,2023
Czechia,1/9/2023,174.63066,6.072801829,0.163285714,0.042066009,2023
Ireland,1/9/2023,217.82634,22.53279071,1.991,0.591076386,2023
Italy,1/9/2023,242.55115,38.15411514,0.822714286,0.176289189,2023
Canada,8/9/2023,253.42813,9.458313857,1.144,0.22184352,2023
Czechia,8/9/2023,174.63405,10.338678,0.694285714,0.072659469,2023
Ireland,8/9/2023,217.8276,22.03357143,0.995,0.579095157,2023
Italy,8/9/2023,242.5517,54.04239286,1.222,0.207781631,2023
Canada,15/9/2023,253.45053,11.309814,0.913714286,0.219740736,2023
Czechia,15/9/2023,174.66422,20.25287186,0.966714286,0.070747374,2023
Ireland,15/9/2023,217.83049,20.7356,0.796,0.427332271,2023
Italy,15/9/2023,242.5523,76.36745143,1.481,0.247489494,2023
Canada,22/9/2023,253.46902,13.91936671,0.943428571,0.237088697,2023
Czechia,22/9/2023,174.75421,28.25879714,0.993714286,0.114725476,2023
Ireland,22/9/2023,217.8416,17.37684743,1.394,0.3634321,2023
Italy,22/9/2023,242.55276,87.99877286,1.401142857,0.303970503,2023
Australia,29/9/2023,262.47397,29.08676771,0.774857143,0.186159066,2023
Canada,29/9/2023,253.51698,16.68505143,0.984285714,0.293863806,2023
Czechia,29/9/2023,174.98009,29.40222771,1.198,0.114725479,2023
Ireland,29/9/2023,217.87175,19.45360271,2.19,0.303525714,2023
Italy,29/9/2023,242.55289,93.81255,1.485714286,0.314239774,2023
Canada,6/10/2023,253.63922,17.23440371,1.255428571,0.367986883,2023
Czechia,6/10/2023,175.39871,37.151935,1.198,0.164439854,2023
Ireland,6/10/2023,217.90364,20.01672314,1.991,0.41934476,2023
Italy,6/10/2023,242.55302,105.3778029,1.836714286,0.352578393,2023
Canada,13/10/2023,254.42914,16.094695,1.589714286,0.324354143,2023
Czechia,13/10/2023,175.88988,40.54972086,1.674428571,0.244747679,2023
Ireland,13/10/2023,217.93478,16.96149714,2.588,0.4752574,2023
Italy,13/10/2023,242.55315,96.58285857,2.027714286,0.38612468,2023
Canada,20/10/2023,255.57098,17.24281314,2.537571429,0.350638931,2023
Czechia,20/10/2023,176.39696,45.40260643,2.722571429,0.248571863,2023
Ireland,20/10/2023,217.96434,16.68992057,2.389,0.3754134,2023
Italy,20/10/2023,242.55342,77.36425571,1.805,0.478548146,2023
Canada,27/10/2023,256.96262,18.07972057,2.548142857,0.392694574,2023
Czechia,27/10/2023,176.83513,55.75658129,3.063142857,0.221802593,2023
Ireland,27/10/2023,217.98083,14.88873529,1.991,0.355444586,2023
Italy,27/10/2023,242.55371,69.16903429,1.776142857,0.432336417,2023
Canada,3/11/2023,258.31952,18.18748771,2.764,0.351164629,2023
Czechia,3/11/2023,177.22012,66.14114929,2.831714286,0.414923801,2023
Estonia,3/11/2023,158.30077,40.52633857,6.033,0.544180629,2023
Ireland,3/11/2023,218.00385,12.07712886,1.394,0.383400921,2023
Italy,3/11/2023,242.55414,61.82273571,1.737428571,0.379620817,2023
Canada,10/11/2023,259.42856,18.50185429,3.098714286,0.365358393,2023
Czechia,10/11/2023,177.49126,72.510325,2.586428571,0.390066623,2023
Estonia,10/11/2023,158.84265,48.73439457,6.033,0.332554814,2023
Ireland,10/11/2023,218.02277,13.63070129,0.995,0.39138845,2023
Italy,10/11/2023,242.55452,70.23840571,1.918857143,0.4997713,2023
Canada,17/11/2023,260.41217,20.89219243,3.655857143,0.400054313,2023
Czechia,17/11/2023,177.67632,73.936745,3.335285714,0.34800062,2023
Estonia,17/11/2023,159.43262,54.31224571,5.279,0.438367723,2023
Ireland,17/11/2023,218.04118,13.70658243,0.398,0.29154445,2023
Canada,24/11/2023,261.16635,22.34626586,3.860142857,0.392694571,2023
Czechia,24/11/2023,177.90086,102.7232771,4.383571429,0.424484277,2023
Estonia,24/11/2023,159.77644,60.66102,7.541,0.226741921,2023
Ireland,24/11/2023,218.05916,12.0851165,1.394,0.191700457,2023
Australia,1/12/2023,264.51807,53.48295071,2.160714286,0.730615871,2023
Canada,1/12/2023,261.8375,21.17449071,4.257571429,0.441584249,2023
Czechia,1/12/2023,178.03459,131.3128614,5.581428571,0.598484569,2023
Canada,8/12/2023,262.36447,20.30025857,4.205571429,0.376923703,2023
Czechia,8/12/2023,178.13966,166.2123571,7.119714286,0.808814621,2023
Canada,15/12/2023,262.7586,20.08367286,4.246428571,0.292286729,2023
Czechia,15/12/2023,178.24222,203.8748171,7.528142857,0.975166514,2023
Canada,22/12/2023,263.02032,19.55639957,4.172142857,0.298595064,2023
Czechia,22/12/2023,178.25325,179.0463086,6.411714286,0.959869829,2023
Italy,22/12/2023,252.13652,144.9045743,4.559,1.0584198,2023
Canada,29/12/2023,263.1562,21.57033971,4.179571429,0.44053287,2023
Czechia,29/12/2023,178.27182,88.78413357,5.894571429,0.755276074,2023
Canada,5/1/2024,263.3199,19.76562714,4.105285714,0.380077887,2024
Czechia,5/1/2024,178.3195,58.92682871,3.839,0.739979336,2024
Canada,12/1/2024,263.4423,15.693589,4.142428571,0.326982634,2024
Czechia,12/1/2024,178.37103,38.37567229,2.464,0.523913023,2024
Canada,19/1/2024,263.5341,12.34490871,3.782142857,0.242345639,2024
Czechia,19/1/2024,178.40424,23.96232857,1.320571429,0.313582967,2024
Canada,26/1/2024,263.57745,10.17588886,3.343857143,0.170325353,2024
Czechia,26/1/2024,178.42339,17.78436143,1.238857143,0.152967301,2024
Canada,2/2/2024,263.65344,9.187055286,3.135857143,0.157182969,2024
Czechia,2/2/2024,178.43233,12.93338529,1.756285714,0.126198025,2024
Canada,9/2/2024,263.6954,8.175617143,2.831142857,0.147720453,2024
Czechia,9/2/2024,178.43788,9.401752714,1.089142857,0.076483652,2024
Canada,16/2/2024,263.72928,7.275100829,2.853571429,0.154028797,2024
Czechia,16/2/2024,178.44138,6.5278795,0.517285714,0.063099009,2024
Canada,23/2/2024,263.76193,6.358287786,2.533142857,0.150348931,2024
Czechia,23/2/2024,178.4447,4.036424586,0.680714286,0.038241825,2024
Canada,1/3/2024,263.78198,5.670152086,2.288,0.141937796,2024
Czechia,1/3/2024,178.4471,2.642510086,0.408428571,0.036329735,2024
Canada,8/3/2024,263.8185,4.774366743,2.139428571,0.11092176,2024
Czechia,8/3/2024,178.44847,2.279212757,0.313142857,0.049714374,2024
Canada,15/3/2024,263.8428,4.907893571,2.042857143,0.083585589,2024
Czechia,15/3/2024,178.44984,1.885322014,0.231571429,0.034417644,2024
Canada,22/3/2024,263.86652,4.392186143,1.976,0.085162676,2024
Czechia,22/3/2024,178.45108,1.405387171,0.258857143,0.017208822,2024
Czechia,29/3/2024,178.45132,1.223738443,0.245142857,0.013384639,2024
Czechia,5/4/2024,178.45186,1.185496571,0.027142857,0.003824183,2024
Czechia,17/5/2024,178.45454,0.864265271,0.122571429,0.009560456,2024
