STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,COUNTRY,Country,WEEK,Week number,GENDER,Gender,AGE,Age,VARIABLE,Variable,TIME_PERIOD,Year,OBS_VALUE,Observation Value,OBS_STATUS,Observation Status,UNIT_MEASURE,Unit of Measures,UNIT_MULT,Multiplier,BASE_PER,Base reference period,Month
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,GBR,United Kingdom,53,53,FEMALE,Females,Y45T64,45 to 64,COVIDNB,COVID-19 deaths (number),2020,,105,,A,,,,,,,,12
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,GBR,United Kingdom,53,53,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,3417,,A,,,,,,,,12
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,GBR,United Kingdom,53,53,FEMALE,Females,Y_GE65,65 and over,COVIDNB,COVID-19 deaths (number),2020,,1476,,A,,,,,,,,12
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,GBR,United Kingdom,53,53,TOTAL,Total,Y_GE65,65 and over,COVIDNB,COVID-19 deaths (number),2020,,3106,,A,,,,,,,,12
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,GBR,United Kingdom,53,53,TOTAL,Total,Y45T64,45 to 64,COVIDNB,COVID-19 deaths (number),2020,,281,,A,,,,,,,,12
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,USA,United States,1,1,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,0,,A,,,,,,,,1
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,USA,United States,2,2,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,1,,A,,,,,,,,1
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,USA,United States,3,3,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,2,,A,,,,,,,,1
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,USA,United States,4,4,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,3,,A,,,,,,,,1
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,USA,United States,5,5,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,0,,A,,,,,,,,2
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,USA,United States,6,6,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,4,,A,,,,,,,,2
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,USA,United States,7,7,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,6,,A,,,,,,,,2
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,USA,United States,8,8,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,6,,A,,,,,,,,2
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,USA,United States,9,9,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,9,,A,,,,,,,,3
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,USA,United States,10,10,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,38,,A,,,,,,,,3
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,USA,United States,11,11,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,60,,A,,,,,,,,3
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,USA,United States,12,12,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,588,,A,,,,,,,,3
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,USA,United States,13,13,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,3226,,A,,,,,,,,4
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,USA,United States,14,14,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,10141,,A,,,,,,,,4
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,USA,United States,15,15,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,16347,,A,,,,,,,,4
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,USA,United States,16,16,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,17221,,A,,,,,,,,4
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,USA,United States,17,17,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,15557,,A,,,,,,,,5
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,USA,United States,18,18,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,13223,,A,,,,,,,,5
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,USA,United States,19,19,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,11243,,A,,,,,,,,5
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,USA,United States,20,20,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,9239,,A,,,,,,,,5
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,USA,United States,21,21,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,7249,,A,,,,,,,,6
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,USA,United States,22,22,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,6176,,A,,,,,,,,6
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,USA,United States,23,23,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,5060,,A,,,,,,,,6
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,USA,United States,24,24,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,4233,,A,,,,,,,,6
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,USA,United States,25,25,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,3852,,A,,,,,,,,7
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,USA,United States,26,26,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,3846,,A,,,,,,,,7
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,USA,United States,27,27,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,4557,,A,,,,,,,,7
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,USA,United States,28,28,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,5786,,A,,,,,,,,7
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,USA,United States,29,29,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,7198,,A,,,,,,,,8
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,USA,United States,30,30,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,8250,,A,,,,,,,,8
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,USA,United States,31,31,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,8308,,A,,,,,,,,8
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,USA,United States,32,32,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,7870,,A,,,,,,,,8
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,USA,United States,33,33,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,7270,,A,,,,,,,,9
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,USA,United States,34,34,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,6389,,A,,,,,,,,9
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,USA,United States,35,35,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,5755,,A,,,,,,,,9
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,USA,United States,36,36,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,5021,,A,,,,,,,,9
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,USA,United States,37,37,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,4628,,A,,,,,,,,10
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,USA,United States,38,38,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,4280,,A,,,,,,,,10
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,USA,United States,39,39,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,4305,,A,,,,,,,,10
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,USA,United States,40,40,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,4246,,A,,,,,,,,10
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,USA,United States,41,41,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,4823,,A,,,,,,,,11
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,USA,United States,42,42,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,5204,,A,,,,,,,,11
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,USA,United States,43,43,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,6000,,A,,,,,,,,11
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,USA,United States,44,44,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,7031,,A,,,,,,,,11
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,USA,United States,45,45,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,8766,,A,,,,,,,,12
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,USA,United States,46,46,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,10654,,A,,,,,,,,12
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,USA,United States,47,47,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,13365,,A,,,,,,,,12
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,USA,United States,48,48,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,15628,,A,,,,,,,,12
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,USA,United States,49,49,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,18578,,A,,,,,,,,12
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,USA,United States,50,50,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,20940,,A,,,,,,,,12
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,USA,United States,51,51,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,22342,,A,,,,,,,,12
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,USA,United States,52,52,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,23399,,A,,,,,,,,12
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,USA,United States,53,53,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,,24895,,A,,,,,,,,12
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,AUS,Australia,1,1,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2021,,0,,A,,,,,,,,1
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,AUS,Australia,2,2,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2021,,1,,A,,,,,,,,1
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,AUS,Australia,3,3,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2021,,0,,A,,,,,,,,1
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,AUS,Australia,4,4,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2021,,0,,A,,,,,,,,1
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,AUS,Australia,5,5,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2021,,0,,A,,,,,,,,2
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,AUS,Australia,6,6,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2021,,0,,A,,,,,,,,2
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,AUS,Australia,7,7,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2021,,1,,A,,,,,,,,2
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,AUS,Australia,8,8,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2021,,0,,A,,,,,,,,2
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,AUS,Australia,9,9,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2021,,0,,A,,,,,,,,3
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,AUS,Australia,10,10,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2021,,1,,A,,,,,,,,3
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,AUS,Australia,11,11,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2021,,0,,A,,,,,,,,3
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,AUS,Australia,12,12,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2021,,0,,A,,,,,,,,3
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,AUS,Australia,13,13,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2021,,1,,A,,,,,,,,4
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,AUS,Australia,14,14,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2021,,0,,A,,,,,,,,4
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,AUS,Australia,15,15,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2021,,2,,A,,,,,,,,4
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,AUS,Australia,16,16,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2021,,0,,A,,,,,,,,4
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,AUS,Australia,17,17,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2021,,0,,A,,,,,,,,5
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,AUS,Australia,18,18,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2021,,0,,A,,,,,,,,5
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,AUS,Australia,19,19,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2021,,0,,A,,,,,,,,5
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,AUS,Australia,20,20,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2021,,0,,A,,,,,,,,5
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,AUS,Australia,21,21,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2021,,0,,A,,,,,,,,6
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,AUS,Australia,22,22,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2021,,0,,A,,,,,,,,6
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,AUS,Australia,23,23,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2021,,0,,A,,,,,,,,6
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,AUS,Australia,24,24,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2021,,0,,A,,,,,,,,6
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,AUS,Australia,25,25,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2021,,0,,A,,,,,,,,7
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,AUS,Australia,26,26,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2021,,0,,A,,,,,,,,7
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,AUS,Australia,27,27,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2021,,2,,A,,,,,,,,7
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,AUS,Australia,28,28,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2021,,5,,A,,,,,,,,7
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,AUS,Australia,29,29,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2021,,5,,A,,,,,,,,8
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,AUS,Australia,30,30,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2021,,7,,A,,,,,,,,8
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,AUS,Australia,31,31,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2021,,16,,A,,,,,,,,8
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,AUS,Australia,32,32,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2021,,27,,A,,,,,,,,8
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,AUS,Australia,33,33,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2021,,22,,A,,,,,,,,9
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,AUS,Australia,34,34,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2021,,20,,A,,,,,,,,9
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,AUS,Australia,35,35,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2021,,52,,A,,,,,,,,9
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,AUS,Australia,36,36,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2021,,56,,A,,,,,,,,9
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,AUS,Australia,37,37,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2021,,77,,A,,,,,,,,10
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,AUS,Australia,38,38,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2021,,95,,A,,,,,,,,10
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,AUS,Australia,39,39,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2021,,110,,A,,,,,,,,10
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,AUS,Australia,40,40,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2021,,119,,A,,,,,,,,10
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,AUS,Australia,41,41,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2021,,105,,A,,,,,,,,11
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,AUS,Australia,42,42,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2021,,108,,A,,,,,,,,11
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,AUS,Australia,43,43,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2021,,112,,A,,,,,,,,11
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,AUS,Australia,44,44,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2021,,97,,A,,,,,,,,11
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,AUS,Australia,45,45,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2021,,66,,A,,,,,,,,12
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,AUS,Australia,46,46,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2021,,81,,A,,,,,,,,12
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,AUS,Australia,47,47,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2021,,56,,A,,,,,,,,12
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,AUS,Australia,48,48,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2021,,52,,A,,,,,,,,12
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,AUS,Australia,49,49,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2021,,36,,A,,,,,,,,12
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,AUS,Australia,50,50,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2021,,54,,A,,,,,,,,12
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,AUS,Australia,51,51,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2021,,69,,A,,,,,,,,12
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,AUS,Australia,52,52,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2021,,103,,A,,,,,,,,12
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,AUT,Austria,1,1,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2021,,436,,A,,,,,,,,1
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,AUT,Austria,2,2,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2021,,450,,A,,,,,,,,1
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,AUT,Austria,3,3,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2021,,400,,A,,,,,,,,1
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,AUT,Austria,4,4,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2021,,369,,A,,,,,,,,1
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,AUT,Austria,5,5,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2021,,298,,A,,,,,,,,2
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,AUT,Austria,6,6,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2021,,253,,A,,,,,,,,2
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,AUT,Austria,7,7,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2021,,218,,A,,,,,,,,2
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,AUT,Austria,8,8,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2021,,224,,A,,,,,,,,2
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,AUT,Austria,9,9,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2021,,190,,A,,,,,,,,3
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,AUT,Austria,10,10,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2021,,214,,A,,,,,,,,3
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,AUT,Austria,11,11,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2021,,246,,A,,,,,,,,3
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,AUT,Austria,12,12,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2021,,216,,A,,,,,,,,3
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,AUT,Austria,13,13,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2021,,271,,A,,,,,,,,4
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,AUT,Austria,14,14,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2021,,251,,A,,,,,,,,4
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,AUT,Austria,15,15,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2021,,245,,A,,,,,,,,4
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,AUT,Austria,16,16,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2021,,200,,A,,,,,,,,4
