STRUCTURE_NAME,ACTION,COUNTRY,Country,WEEK,GENDER,AGE,Age,VARIABLE,Variable,Year,Deaths,Observation Value,Month,Expenditure
"Mortality, by week",I,LTU,Lithuania,50,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,5,,12,7.239
"Mortality, by week",I,LTU,Lithuania,51,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,7,,12,7.239
"Mortality, by week",I,LTU,Lithuania,52,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,0,,12,7.239
"Mortality, by week",I,LUX,Luxembourg,1,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,11,,1,5.552
"Mortality, by week",I,LUX,Luxembourg,2,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,7,,1,5.552
"Mortality, by week",I,LUX,Luxembourg,3,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,15,,1,5.552
"Mortality, by week",I,LUX,Luxembourg,4,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,18,,1,5.552
"Mortality, by week",I,LUX,Luxembourg,5,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,22,,2,5.552
"Mortality, by week",I,LUX,Luxembourg,6,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,15,,2,5.552
"Mortality, by week",I,LUX,Luxembourg,7,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,6,,2,5.552
"Mortality, by week",I,LUX,Luxembourg,8,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,8,,2,5.552
"Mortality, by week",I,LUX,Luxembourg,9,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,9,,3,5.552
"Mortality, by week",I,LUX,Luxembourg,10,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,15,,3,5.552
"Mortality, by week",I,LUX,Luxembourg,11,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,12,,3,5.552
"Mortality, by week",I,LUX,Luxembourg,12,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,13,,3,5.552
"Mortality, by week",I,LUX,Luxembourg,13,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,14,,4,5.552
"Mortality, by week",I,LUX,Luxembourg,14,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,11,,4,5.552
"Mortality, by week",I,LUX,Luxembourg,15,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,13,,4,5.552
"Mortality, by week",I,LUX,Luxembourg,16,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,5,,4,5.552
"Mortality, by week",I,LUX,Luxembourg,17,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,7,,5,5.552
"Mortality, by week",I,LUX,Luxembourg,18,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,11,,5,5.552
"Mortality, by week",I,LUX,Luxembourg,19,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,2,,5,5.552
"Mortality, by week",I,LUX,Luxembourg,20,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,5,,5,5.552
"Mortality, by week",I,LUX,Luxembourg,21,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,4,,6,5.552
"Mortality, by week",I,LUX,Luxembourg,22,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,4,,6,5.552
"Mortality, by week",I,LUX,Luxembourg,23,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,4,,6,5.552
"Mortality, by week",I,LUX,Luxembourg,24,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,2,,6,5.552
"Mortality, by week",I,LUX,Luxembourg,25,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,7,,7,5.552
"Mortality, by week",I,LUX,Luxembourg,26,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,4,,7,5.552
"Mortality, by week",I,LUX,Luxembourg,27,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,5,,7,5.552
"Mortality, by week",I,LUX,Luxembourg,28,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,1,,7,5.552
"Mortality, by week",I,LUX,Luxembourg,29,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,3,,8,5.552
"Mortality, by week",I,LUX,Luxembourg,30,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,3,,8,5.552
"Mortality, by week",I,LUX,Luxembourg,31,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,3,,8,5.552
"Mortality, by week",I,LUX,Luxembourg,32,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,0,,8,5.552
"Mortality, by week",I,LUX,Luxembourg,33,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,2,,9,5.552
"Mortality, by week",I,LUX,Luxembourg,34,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,0,,9,5.552
"Mortality, by week",I,LUX,Luxembourg,35,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,2,,9,5.552
"Mortality, by week",I,LUX,Luxembourg,36,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,0,,9,5.552
"Mortality, by week",I,LUX,Luxembourg,37,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,2,,10,5.552
"Mortality, by week",I,LUX,Luxembourg,38,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,1,,10,5.552
"Mortality, by week",I,LUX,Luxembourg,39,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,1,,10,5.552
"Mortality, by week",I,LUX,Luxembourg,40,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,2,,10,5.552
"Mortality, by week",I,LUX,Luxembourg,41,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,4,,11,5.552
"Mortality, by week",I,LUX,Luxembourg,42,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,5,,11,5.552
"Mortality, by week",I,LUX,Luxembourg,43,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,2,,11,5.552
"Mortality, by week",I,LUX,Luxembourg,44,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,4,,11,5.552
"Mortality, by week",I,LUX,Luxembourg,45,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,3,,12,5.552
"Mortality, by week",I,LUX,Luxembourg,46,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,4,,12,5.552
"Mortality, by week",I,LUX,Luxembourg,47,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,2,,12,5.552
"Mortality, by week",I,LUX,Luxembourg,48,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,8,,12,5.552
"Mortality, by week",I,LUX,Luxembourg,49,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,2,,12,5.552
"Mortality, by week",I,LUX,Luxembourg,50,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,4,,12,5.552
"Mortality, by week",I,LUX,Luxembourg,51,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,8,,12,5.552
"Mortality, by week",I,LUX,Luxembourg,52,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,6,,12,5.552
"Mortality, by week",I,MEX,Mexico,1,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,909,,1,5.721
"Mortality, by week",I,MEX,Mexico,2,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,1385,,1,5.721
"Mortality, by week",I,MEX,Mexico,3,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,2395,,1,5.721
"Mortality, by week",I,MEX,Mexico,4,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,3603,,1,5.721
"Mortality, by week",I,MEX,Mexico,5,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,3901,,2,5.721
"Mortality, by week",I,MEX,Mexico,6,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,3308,,2,5.721
"Mortality, by week",I,MEX,Mexico,7,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,2385,,2,5.721
"Mortality, by week",I,MEX,Mexico,8,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,1571,,2,5.721
"Mortality, by week",I,MEX,Mexico,9,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,930,,3,5.721
"Mortality, by week",I,MEX,Mexico,10,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,532,,3,5.721
"Mortality, by week",I,MEX,Mexico,11,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,349,,3,5.721
"Mortality, by week",I,MEX,Mexico,12,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,209,,3,5.721
"Mortality, by week",I,MEX,Mexico,13,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,153,,4,5.721
"Mortality, by week",I,MEX,Mexico,14,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,117,,4,5.721
"Mortality, by week",I,MEX,Mexico,15,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,71,,4,5.721
"Mortality, by week",I,MEX,Mexico,16,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,70,,4,5.721
"Mortality, by week",I,MEX,Mexico,17,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,41,,5,5.721
"Mortality, by week",I,MEX,Mexico,18,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,42,,5,5.721
"Mortality, by week",I,MEX,Mexico,19,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,34,,5,5.721
"Mortality, by week",I,MEX,Mexico,20,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,40,,5,5.721
"Mortality, by week",I,MEX,Mexico,21,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,38,,6,5.721
"Mortality, by week",I,MEX,Mexico,22,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,35,,6,5.721
"Mortality, by week",I,MEX,Mexico,23,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,37,,6,5.721
"Mortality, by week",I,MEX,Mexico,24,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,76,,6,5.721
"Mortality, by week",I,MEX,Mexico,25,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,118,,7,5.721
"Mortality, by week",I,MEX,Mexico,26,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,186,,7,5.721
"Mortality, by week",I,MEX,Mexico,27,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,315,,7,5.721
"Mortality, by week",I,MEX,Mexico,28,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,559,,7,5.721
"Mortality, by week",I,MEX,Mexico,29,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,607,,8,5.721
"Mortality, by week",I,MEX,Mexico,30,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,638,,8,5.721
"Mortality, by week",I,MEX,Mexico,31,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,596,,8,5.721
"Mortality, by week",I,MEX,Mexico,32,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,423,,8,5.721
"Mortality, by week",I,MEX,Mexico,33,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,292,,9,5.721
"Mortality, by week",I,MEX,Mexico,34,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,231,,9,5.721
"Mortality, by week",I,MEX,Mexico,35,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,171,,9,5.721
"Mortality, by week",I,MEX,Mexico,36,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,105,,9,5.721
"Mortality, by week",I,MEX,Mexico,37,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,86,,10,5.721
"Mortality, by week",I,MEX,Mexico,38,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,55,,10,5.721
"Mortality, by week",I,MEX,Mexico,39,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,55,,10,5.721
"Mortality, by week",I,MEX,Mexico,40,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,53,,10,5.721
"Mortality, by week",I,MEX,Mexico,41,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,22,,11,5.721
"Mortality, by week",I,MEX,Mexico,42,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,25,,11,5.721
"Mortality, by week",I,MEX,Mexico,43,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,25,,11,5.721
"Mortality, by week",I,MEX,Mexico,44,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,24,,11,5.721
"Mortality, by week",I,MEX,Mexico,45,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,19,,12,5.721
"Mortality, by week",I,MEX,Mexico,46,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,33,,12,5.721
"Mortality, by week",I,MEX,Mexico,47,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,22,,12,5.721
"Mortality, by week",I,MEX,Mexico,48,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,61,,12,5.721
"Mortality, by week",I,MEX,Mexico,49,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,69,,12,5.721
"Mortality, by week",I,MEX,Mexico,50,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,117,,12,5.721
"Mortality, by week",I,MEX,Mexico,51,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,159,,12,5.721
"Mortality, by week",I,MEX,Mexico,52,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,206,,12,5.721
"Mortality, by week",I,NLD,Netherlands,1,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,85,,1,10.101
"Mortality, by week",I,NLD,Netherlands,2,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,59,,1,10.101
"Mortality, by week",I,NLD,Netherlands,3,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,63,,1,10.101
"Mortality, by week",I,NLD,Netherlands,4,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,53,,1,10.101
"Mortality, by week",I,NLD,Netherlands,5,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,72,,2,10.101
"Mortality, by week",I,NLD,Netherlands,6,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,90,,2,10.101
"Mortality, by week",I,NLD,Netherlands,7,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,95,,2,10.101
"Mortality, by week",I,NLD,Netherlands,8,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,59,,2,10.101
"Mortality, by week",I,NLD,Netherlands,9,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,70,,3,10.101
"Mortality, by week",I,NLD,Netherlands,10,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,78,,3,10.101
"Mortality, by week",I,NLD,Netherlands,11,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,97,,3,10.101
"Mortality, by week",I,NLD,Netherlands,12,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,107,,3,10.101
"Mortality, by week",I,NLD,Netherlands,13,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,82,,4,10.101
"Mortality, by week",I,NLD,Netherlands,14,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,63,,4,10.101
"Mortality, by week",I,NLD,Netherlands,15,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,44,,4,10.101
"Mortality, by week",I,NLD,Netherlands,16,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,29,,4,10.101
"Mortality, by week",I,NLD,Netherlands,17,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,34,,5,10.101
"Mortality, by week",I,NLD,Netherlands,18,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,13,,5,10.101
"Mortality, by week",I,NLD,Netherlands,19,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,12,,5,10.101
"Mortality, by week",I,NLD,Netherlands,20,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,13,,5,10.101
"Mortality, by week",I,NLD,Netherlands,21,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,11,,6,10.101
"Mortality, by week",I,NLD,Netherlands,22,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,4,,6,10.101
"Mortality, by week",I,NLD,Netherlands,23,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,10,,6,10.101
"Mortality, by week",I,NLD,Netherlands,24,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,14,,6,10.101
"Mortality, by week",I,NLD,Netherlands,25,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,16,,7,10.101
"Mortality, by week",I,NLD,Netherlands,26,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,28,,7,10.101
"Mortality, by week",I,NLD,Netherlands,27,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,20,,7,10.101
"Mortality, by week",I,NLD,Netherlands,28,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,35,,7,10.101
"Mortality, by week",I,NLD,Netherlands,29,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,32,,8,10.101
"Mortality, by week",I,NLD,Netherlands,30,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,32,,8,10.101
"Mortality, by week",I,NLD,Netherlands,31,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,31,,8,10.101
"Mortality, by week",I,NLD,Netherlands,32,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,28,,8,10.101
"Mortality, by week",I,NLD,Netherlands,33,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,25,,9,10.101
"Mortality, by week",I,NLD,Netherlands,34,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,12,,9,10.101
"Mortality, by week",I,NLD,Netherlands,35,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,8,,9,10.101
"Mortality, by week",I,NLD,Netherlands,36,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,15,,9,10.101
"Mortality, by week",I,NLD,Netherlands,37,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,13,,10,10.101
"Mortality, by week",I,NLD,Netherlands,38,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,11,,10,10.101
"Mortality, by week",I,NLD,Netherlands,39,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,28,,10,10.101
"Mortality, by week",I,NLD,Netherlands,40,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,36,,10,10.101
"Mortality, by week",I,NLD,Netherlands,41,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,50,,11,10.101
"Mortality, by week",I,NLD,Netherlands,42,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,38,,11,10.101
"Mortality, by week",I,NLD,Netherlands,43,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,32,,11,10.101
"Mortality, by week",I,NLD,Netherlands,44,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,26,,11,10.101
"Mortality, by week",I,NLD,Netherlands,45,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,24,,12,10.101
"Mortality, by week",I,NLD,Netherlands,46,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,10,,12,10.101
"Mortality, by week",I,NLD,Netherlands,47,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,11,,12,10.101
"Mortality, by week",I,NLD,Netherlands,48,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,14,,12,10.101
"Mortality, by week",I,NLD,Netherlands,49,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,16,,12,10.101
"Mortality, by week",I,NLD,Netherlands,50,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,15,,12,10.101
"Mortality, by week",I,NLD,Netherlands,51,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,21,,12,10.101
"Mortality, by week",I,NLD,Netherlands,52,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,10,,12,10.101
"Mortality, by week",I,NZL,New Zealand,1,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,0,,1,11.322
"Mortality, by week",I,NZL,New Zealand,2,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,1,,1,11.322
"Mortality, by week",I,NZL,New Zealand,3,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,0,,1,11.322
"Mortality, by week",I,NZL,New Zealand,4,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,0,,1,11.322
"Mortality, by week",I,NZL,New Zealand,5,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,1,,2,11.322
"Mortality, by week",I,NZL,New Zealand,6,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,0,,2,11.322
"Mortality, by week",I,NZL,New Zealand,7,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,0,,2,11.322
"Mortality, by week",I,NZL,New Zealand,8,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,3,,2,11.322
"Mortality, by week",I,NZL,New Zealand,9,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,9,,3,11.322
"Mortality, by week",I,NZL,New Zealand,10,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,37,,3,11.322
"Mortality, by week",I,NZL,New Zealand,11,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,61,,3,11.322
"Mortality, by week",I,NZL,New Zealand,12,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,68,,3,11.322
"Mortality, by week",I,NZL,New Zealand,13,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,132,,4,11.322
"Mortality, by week",I,NZL,New Zealand,14,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,106,,4,11.322
"Mortality, by week",I,NZL,New Zealand,15,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,95,,4,11.322
"Mortality, by week",I,NZL,New Zealand,16,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,80,,4,11.322
"Mortality, by week",I,NZL,New Zealand,17,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,69,,5,11.322
"Mortality, by week",I,NZL,New Zealand,18,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,99,,5,11.322
"Mortality, by week",I,NZL,New Zealand,19,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,117,,5,11.322
"Mortality, by week",I,NZL,New Zealand,20,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,88,,5,11.322
"Mortality, by week",I,NZL,New Zealand,21,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,95,,6,11.322
"Mortality, by week",I,NZL,New Zealand,22,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,82,,6,11.322
"Mortality, by week",I,NZL,New Zealand,23,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,92,,6,11.322
"Mortality, by week",I,NZL,New Zealand,24,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,64,,6,11.322
"Mortality, by week",I,NZL,New Zealand,25,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,87,,7,11.322
"Mortality, by week",I,NZL,New Zealand,26,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,97,,7,11.322
"Mortality, by week",I,NZL,New Zealand,27,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,111,,7,11.322
"Mortality, by week",I,NZL,New Zealand,28,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,158,,7,11.322
"Mortality, by week",I,NZL,New Zealand,29,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,236,,8,11.322
"Mortality, by week",I,NZL,New Zealand,30,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,56,,8,11.322
"Mortality, by week",I,NZL,New Zealand,31,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,0,,8,11.322
"Mortality, by week",I,NZL,New Zealand,32,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,0,,8,11.322
"Mortality, by week",I,NZL,New Zealand,33,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,0,,9,11.322
"Mortality, by week",I,NZL,New Zealand,34,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,0,,9,11.322
"Mortality, by week",I,NZL,New Zealand,35,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,0,,9,11.322
"Mortality, by week",I,NZL,New Zealand,36,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,0,,9,11.322
"Mortality, by week",I,NZL,New Zealand,37,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,0,,10,11.322
"Mortality, by week",I,NZL,New Zealand,38,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,0,,10,11.322
"Mortality, by week",I,NZL,New Zealand,39,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,0,,10,11.322
"Mortality, by week",I,NZL,New Zealand,40,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,0,,10,11.322
"Mortality, by week",I,NZL,New Zealand,41,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,0,,11,11.322
"Mortality, by week",I,NZL,New Zealand,42,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,0,,11,11.322
