Country,Date,Weekly new ICU admissions
Italy,5/2/2021,995
Italy,5/3/2021,984
Italy,5/4/2021,943
Italy,5/5/2021,917
Italy,5/6/2021,915
Italy,5/7/2021,887
Italy,5/8/2021,854
Italy,5/9/2021,848
Italy,5/10/2021,807
Italy,5/11/2021,771
Italy,5/12/2021,720
Italy,5/13/2021,674
Italy,5/14/2021,664
Italy,5/15/2021,617
Italy,5/16/2021,574
Italy,5/17/2021,563
Italy,5/18/2021,549
Italy,5/19/2021,528
Italy,5/20/2021,516
Italy,5/21/2021,468
Italy,5/22/2021,469
Italy,5/23/2021,457
Italy,5/24/2021,436
Italy,5/25/2021,396
Italy,5/26/2021,365
Italy,5/27/2021,334
Italy,5/28/2021,324
Italy,5/29/2021,289
Italy,5/30/2021,268
Italy,5/31/2021,258
Italy,6/1/2021,253
Italy,6/2/2021,247
Italy,6/3/2021,233
Italy,6/4/2021,214
Italy,6/5/2021,205
Italy,6/6/2021,198
Italy,6/7/2021,185
Italy,6/8/2021,161
Italy,6/9/2021,152
Italy,6/10/2021,158
Italy,6/11/2021,157
Italy,6/12/2021,162
Italy,6/13/2021,162
Italy,6/14/2021,148
Italy,6/15/2021,157
Italy,6/16/2021,142
Italy,6/17/2021,127
Italy,6/18/2021,117
Italy,6/19/2021,102
Italy,6/20/2021,94
Italy,6/21/2021,92
Italy,6/22/2021,76
Italy,6/23/2021,71
Italy,6/24/2021,68
Italy,6/25/2021,65
Italy,6/26/2021,64
Italy,6/27/2021,62
Italy,6/28/2021,58
Italy,6/29/2021,57
Italy,6/30/2021,57
Italy,7/1/2021,52
Italy,7/2/2021,47
Italy,7/3/2021,40
Italy,7/4/2021,37
Italy,7/5/2021,34
Italy,7/6/2021,36
Italy,7/7/2021,40
Italy,7/8/2021,41
Italy,7/9/2021,46
Italy,7/10/2021,50
Italy,7/11/2021,49
Italy,7/12/2021,51
Italy,7/13/2021,47
Italy,7/14/2021,46
Italy,7/15/2021,49
Italy,7/16/2021,54
Italy,7/17/2021,57
Italy,7/18/2021,54
Italy,7/19/2021,66
Italy,7/20/2021,70
Italy,7/21/2021,72
Italy,7/22/2021,73
Italy,7/23/2021,70
Italy,7/24/2021,82
Italy,7/25/2021,95
Italy,7/26/2021,90
Italy,7/27/2021,95
Italy,7/28/2021,95
Italy,7/29/2021,103
Italy,7/30/2021,113
Italy,7/31/2021,117
Italy,8/1/2021,123
Italy,8/2/2021,137
Italy,8/3/2021,147
Italy,8/4/2021,152
Italy,8/5/2021,157
Italy,8/6/2021,169
Italy,8/7/2021,173
Italy,8/8/2021,175
Italy,8/9/2021,189
Italy,8/10/2021,189
Italy,8/11/2021,215
Italy,8/12/2021,227
Italy,8/13/2021,230
Italy,8/14/2021,238
Italy,8/15/2021,243
Italy,8/16/2021,236
Italy,8/17/2021,259
Italy,8/18/2021,269
Italy,8/19/2021,272
Italy,8/20/2021,263
Italy,8/21/2021,266
Italy,8/22/2021,270
Italy,8/23/2021,283
Italy,8/24/2021,280
Italy,8/25/2021,264
Italy,8/26/2021,262
Italy,8/27/2021,278
Italy,8/28/2021,280
Italy,8/29/2021,291
Italy,8/30/2021,296
Italy,8/31/2021,299
Italy,9/1/2021,305
Italy,9/2/2021,316
Italy,9/3/2021,316
Italy,9/4/2021,327
Italy,9/5/2021,320
Italy,9/6/2021,302
Italy,9/7/2021,293
Italy,9/8/2021,291
Italy,9/9/2021,280
Italy,9/10/2021,275
Italy,9/11/2021,262
Italy,9/12/2021,261
Italy,9/13/2021,264
Italy,9/14/2021,253
Italy,9/15/2021,247
Italy,9/16/2021,239
Italy,9/17/2021,236
Italy,9/18/2021,227
Italy,9/19/2021,231
Italy,9/20/2021,217
Italy,9/21/2021,226
Italy,9/22/2021,234
Italy,9/23/2021,234
Italy,9/24/2021,235
Italy,9/25/2021,230
Italy,9/26/2021,212
Italy,9/27/2021,220
Italy,9/28/2021,201
Italy,9/29/2021,184
Italy,9/30/2021,180
Italy,10/1/2021,165
Italy,10/2/2021,166
Italy,10/3/2021,165
Italy,10/4/2021,158
Italy,10/5/2021,157
Italy,10/6/2021,158
Italy,10/7/2021,156
Italy,10/8/2021,153
Italy,10/9/2021,142
Italy,10/10/2021,134
Italy,10/11/2021,130
Italy,10/12/2021,133
Italy,10/13/2021,128
Italy,10/14/2021,126
Italy,10/15/2021,129
Italy,10/16/2021,125
Italy,10/17/2021,127
Italy,10/18/2021,135
Italy,10/19/2021,141
Italy,10/20/2021,147
Italy,10/21/2021,147
Italy,10/22/2021,149
Italy,10/23/2021,157
Italy,10/24/2021,160
Italy,10/25/2021,150
Italy,10/26/2021,160
Italy,10/27/2021,162
Italy,10/28/2021,172
Italy,10/29/2021,168
Italy,10/30/2021,168
Italy,10/31/2021,167
Italy,11/1/2021,184
Italy,11/2/2021,181
Italy,11/3/2021,185
Italy,11/4/2021,189
Italy,11/5/2021,208
Italy,11/6/2021,211
Italy,11/7/2021,220
Italy,11/8/2021,222
Italy,11/9/2021,240
Italy,11/10/2021,243
Italy,11/11/2021,244
Italy,11/12/2021,254
Italy,11/13/2021,270
Italy,11/14/2021,273
Italy,11/15/2021,279
Italy,11/16/2021,268
Italy,11/17/2021,273
Italy,11/18/2021,291
Italy,11/19/2021,283
Italy,11/20/2021,294
Italy,11/21/2021,300
Italy,11/22/2021,313
Italy,11/23/2021,333
Italy,11/24/2021,343
Italy,11/25/2021,345
Italy,11/26/2021,364
Italy,11/27/2021,382
Italy,11/28/2021,386
Italy,11/29/2021,390
Italy,11/30/2021,393
Italy,12/1/2021,406
Italy,12/2/2021,404
Italy,12/3/2021,406
Italy,12/4/2021,397
Italy,12/5/2021,403
Italy,12/6/2021,390
Italy,12/7/2021,415
Italy,12/8/2021,415
Italy,12/9/2021,429
Italy,12/10/2021,445
Italy,12/11/2021,462
Italy,12/12/2021,471
Italy,12/13/2021,486
Italy,12/14/2021,490
Italy,12/15/2021,512
Italy,12/16/2021,544
Italy,12/17/2021,538
Italy,12/18/2021,557
Italy,12/19/2021,581
Italy,12/20/2021,594
Italy,12/21/2021,597
Italy,12/22/2021,605
Italy,12/23/2021,597
Italy,12/24/2021,629
Italy,12/25/2021,640
Italy,12/26/2021,647
Italy,12/27/2021,674
Italy,12/28/2021,697
Italy,12/29/2021,731
Italy,12/30/2021,772
Italy,12/31/2021,789
Italy,1/1/2022,818
Italy,1/2/2022,837
Italy,1/3/2022,840
Italy,1/4/2022,874
Italy,1/5/2022,880
Italy,1/6/2022,923
Italy,1/7/2022,924
Italy,1/8/2022,943
Italy,1/9/2022,981
Italy,1/10/2022,992
Italy,1/11/2022,1024
Italy,1/12/2022,1048
Italy,1/13/2022,1027
Italy,1/14/2022,1043
Italy,1/15/2022,1030
Italy,1/16/2022,1016
Italy,1/17/2022,1024
Italy,1/18/2022,989
Italy,1/19/2022,967
Italy,1/20/2022,966
Italy,1/21/2022,978
Italy,1/22/2022,958
Italy,1/23/2022,962
Italy,1/24/2022,941
Italy,1/25/2022,922
Italy,1/26/2022,911
Italy,1/27/2022,881
Italy,1/28/2022,859
Italy,1/29/2022,856
Italy,1/30/2022,819
Italy,1/31/2022,830
Italy,2/1/2022,806
Italy,2/2/2022,787
Italy,2/3/2022,757
Italy,2/4/2022,745
Italy,2/5/2022,731
Italy,2/6/2022,741
Italy,2/7/2022,699
Italy,2/8/2022,691
Italy,2/9/2022,677
Italy,2/10/2022,665
Italy,2/11/2022,651
Italy,2/12/2022,615
Italy,2/13/2022,576
Italy,2/14/2022,569
Italy,2/15/2022,557
Italy,2/16/2022,542
Italy,2/17/2022,530
Italy,2/18/2022,482
Italy,2/19/2022,490
Italy,2/20/2022,476
Italy,2/21/2022,468
Italy,2/22/2022,463
Italy,2/23/2022,469
Italy,2/24/2022,454
Italy,2/25/2022,460
Italy,2/26/2022,428
Italy,2/27/2022,402
Italy,2/28/2022,386
Italy,3/1/2022,378
Italy,3/2/2022,337
Italy,3/3/2022,333
Italy,3/4/2022,306
Italy,3/5/2022,321
Italy,3/6/2022,332
Italy,3/7/2022,328
Italy,3/8/2022,304
Italy,3/9/2022,307
Italy,3/10/2022,303
Italy,3/11/2022,307
Italy,3/12/2022,288
Italy,3/13/2022,292
Italy,3/14/2022,289
Italy,3/15/2022,290
Italy,3/16/2022,278
Italy,3/17/2022,281
Italy,3/18/2022,293
Italy,3/19/2022,309
Italy,3/20/2022,297
Italy,3/21/2022,296
Italy,3/22/2022,292
Italy,3/23/2022,316
Italy,3/24/2022,306
Italy,3/25/2022,308
Italy,3/26/2022,297
Italy,3/27/2022,308
Italy,3/28/2022,316
Italy,3/29/2022,315
Italy,3/30/2022,310
Italy,3/31/2022,315
Italy,4/1/2022,313
Italy,4/2/2022,340
Italy,4/3/2022,342
Italy,4/4/2022,339
Italy,4/5/2022,350
Italy,4/6/2022,351
Italy,4/7/2022,370
Italy,4/8/2022,375
Italy,4/9/2022,345
Italy,4/10/2022,342
Italy,4/11/2022,336
Italy,4/12/2022,332
Italy,4/13/2022,323
Italy,4/14/2022,293
Italy,4/15/2022,290
Italy,4/16/2022,287
Italy,4/17/2022,281
Italy,4/18/2022,290
Italy,4/19/2022,275
Italy,4/20/2022,277
Italy,4/21/2022,282
Italy,4/22/2022,279
Italy,4/23/2022,283
Italy,4/24/2022,284
Italy,4/25/2022,271
Italy,4/26/2022,256
Italy,4/27/2022,246
Italy,4/28/2022,252
Italy,4/29/2022,244
Italy,4/30/2022,233
Italy,5/1/2022,229
Italy,5/2/2022,235
Italy,5/3/2022,257
Italy,5/4/2022,265
Italy,5/5/2022,251
Italy,5/6/2022,244
Italy,5/7/2022,245
Italy,5/8/2022,243
Italy,5/9/2022,238
Italy,5/10/2022,228
Italy,5/11/2022,219
Italy,5/12/2022,220
Italy,5/13/2022,233
Italy,5/14/2022,240
Italy,5/15/2022,242
Italy,5/16/2022,239
Italy,5/17/2022,243
Italy,5/18/2022,235
Italy,5/19/2022,230
Italy,5/20/2022,222
Italy,5/21/2022,202
Italy,5/22/2022,187
Italy,5/23/2022,178
Italy,5/24/2022,170
Italy,5/25/2022,167
Italy,5/26/2022,161
Italy,5/27/2022,143
Italy,5/28/2022,137
Italy,5/29/2022,146
Italy,5/30/2022,144
Italy,5/31/2022,138
Italy,6/1/2022,124
Italy,6/2/2022,129
Italy,6/3/2022,120
Italy,6/4/2022,123
Italy,6/5/2022,117
Italy,6/6/2022,116
Italy,6/7/2022,107
Italy,6/8/2022,117
Italy,6/9/2022,121
Italy,6/10/2022,136
Italy,6/11/2022,141
Italy,6/12/2022,131
Italy,6/13/2022,133
Italy,6/14/2022,141
Italy,6/15/2022,156
Italy,6/16/2022,145
Italy,6/17/2022,145
Italy,6/18/2022,147
Italy,6/19/2022,151
Italy,6/20/2022,160
Italy,6/21/2022,161
Italy,6/22/2022,164
Italy,6/23/2022,175
Italy,6/24/2022,180
Italy,6/25/2022,184
Italy,6/26/2022,190
Italy,6/27/2022,189
Italy,6/28/2022,204
Italy,6/29/2022,205
Italy,6/30/2022,217
Italy,7/1/2022,225
Italy,7/2/2022,237
Italy,7/3/2022,259
Italy,7/4/2022,264
Italy,7/5/2022,277
Italy,7/6/2022,283
Italy,7/7/2022,293
Italy,7/8/2022,307
Italy,7/9/2022,308
Italy,7/10/2022,302
Italy,7/11/2022,322
Italy,7/12/2022,327
Italy,7/13/2022,343
Italy,7/14/2022,338
Italy,7/15/2022,339
Italy,7/16/2022,355
Italy,7/17/2022,359
Italy,7/18/2022,353
Italy,7/19/2022,345
Italy,7/20/2022,328
Italy,7/21/2022,320
Italy,7/22/2022,311
Italy,7/23/2022,306
Italy,7/24/2022,296
Italy,7/25/2022,298
Italy,7/26/2022,309
Italy,7/27/2022,314
Italy,7/28/2022,323
Italy,7/29/2022,318
Italy,7/30/2022,294
Italy,7/31/2022,299
Italy,8/1/2022,292
Italy,8/2/2022,269
Italy,8/3/2022,269
Italy,8/4/2022,251
Italy,8/5/2022,237
Italy,8/6/2022,235
Italy,8/7/2022,227
Italy,8/8/2022,214
Italy,8/9/2022,214
Italy,8/10/2022,195
Italy,8/11/2022,192
Italy,8/12/2022,201
Italy,8/13/2022,193
Italy,8/14/2022,198
Italy,8/15/2022,194
Italy,8/16/2022,174
Italy,8/17/2022,168
Italy,8/18/2022,171
Italy,8/19/2022,164
Italy,8/20/2022,168
Italy,8/21/2022,158
Italy,8/22/2022,153
Italy,8/23/2022,160
Italy,8/24/2022,161
Italy,8/25/2022,151
Italy,8/26/2022,145
Italy,8/27/2022,138
Italy,8/28/2022,129
Italy,8/29/2022,130
Italy,8/30/2022,124
Italy,8/31/2022,118
Italy,9/1/2022,115
Italy,9/2/2022,114
Italy,9/3/2022,114
Italy,9/4/2022,118
Italy,9/5/2022,115
Italy,9/6/2022,120
Italy,9/7/2022,130
Italy,9/8/2022,134
Italy,9/9/2022,128
Italy,9/10/2022,126
Italy,9/11/2022,131
Italy,9/12/2022,125
Italy,9/13/2022,111
Italy,9/14/2022,99
Italy,9/15/2022,92
Italy,9/16/2022,92
Italy,9/17/2022,100
Italy,9/18/2022,93
Italy,9/19/2022,93
Italy,9/20/2022,99
Italy,9/21/2022,93
Italy,9/22/2022,87
Italy,9/23/2022,89
Italy,9/24/2022,75
Italy,9/25/2022,69
Italy,9/26/2022,79
Italy,9/27/2022,77
Italy,9/28/2022,94
Italy,9/29/2022,108
Italy,9/30/2022,109
Italy,10/1/2022,116
Italy,10/2/2022,119
Italy,10/3/2022,123
Italy,10/4/2022,146
Italy,10/5/2022,153
Italy,10/6/2022,160
Italy,10/7/2022,173
Italy,10/8/2022,181
Italy,10/9/2022,196
Italy,10/10/2022,199
Italy,10/11/2022,204
Italy,10/12/2022,211
Italy,10/13/2022,218
Italy,10/14/2022,225
Italy,10/15/2022,249
Italy,10/16/2022,247
Italy,10/17/2022,247
Italy,10/18/2022,237
Italy,10/19/2022,229
Italy,10/20/2022,217
Italy,10/21/2022,214
Italy,10/22/2022,199
Italy,10/23/2022,198
Italy,10/24/2022,198
Italy,10/25/2022,203
Italy,10/26/2022,195
Italy,10/27/2022,197
Italy,10/28/2022,196
Italy,10/29/2022,187
Italy,10/30/2022,184
Italy,10/31/2022,181
Italy,11/1/2022,171
Italy,11/2/2022,179
Italy,11/3/2022,180
Italy,11/4/2022,174
Italy,11/5/2022,178
Italy,11/6/2022,176
Italy,11/7/2022,175
Italy,11/8/2022,188
Italy,11/9/2022,182
Italy,11/10/2022,176
Italy,11/11/2022,190
Italy,11/12/2022,195
Italy,11/13/2022,202
Italy,11/14/2022,204
Italy,11/15/2022,204
Italy,11/16/2022,208
Italy,11/17/2022,217
Italy,11/18/2022,202
Italy,11/19/2022,197
Italy,11/20/2022,196
Italy,11/21/2022,200
Italy,11/22/2022,200
Italy,11/23/2022,207
Italy,11/24/2022,208
Italy,11/25/2022,215
Italy,11/26/2022,226
Italy,11/27/2022,242
Italy,11/28/2022,246
Italy,11/29/2022,247
Italy,11/30/2022,260
Italy,12/1/2022,279
Italy,12/2/2022,276
Italy,12/3/2022,286
Italy,12/4/2022,272
Italy,12/5/2022,284
Italy,12/6/2022,282
Italy,12/7/2022,286
Italy,12/8/2022,283
Italy,12/9/2022,291
Italy,12/10/2022,282
Italy,12/11/2022,291
Italy,12/12/2022,285
Italy,12/13/2022,289
Italy,12/14/2022,276
Italy,12/15/2022,264
Italy,12/16/2022,260
Italy,12/17/2022,249
Italy,12/18/2022,248
Italy,12/19/2022,247
Italy,12/20/2022,238
Italy,12/21/2022,224
Italy,12/22/2022,220
Italy,12/23/2022,227
Italy,12/24/2022,233
Italy,12/25/2022,231
Italy,12/26/2022,225
Italy,12/27/2022,223
Italy,12/28/2022,229
Italy,12/29/2022,232
Italy,12/30/2022,226
Italy,12/31/2022,238
Italy,1/1/2023,234
Italy,1/2/2023,230
Italy,1/3/2023,247
Italy,1/4/2023,252
Italy,1/5/2023,249
Italy,1/6/2023,247
Italy,1/7/2023,215
Italy,1/8/2023,212
Italy,1/9/2023,213
Italy,1/10/2023,210
Italy,1/11/2023,209
Italy,1/12/2023,196
Italy,1/13/2023,190
Italy,1/14/2023,206
Italy,1/15/2023,200
Italy,1/16/2023,199
Italy,1/17/2023,177
Italy,1/18/2023,158
Italy,1/19/2023,157
Italy,1/20/2023,155
Italy,1/21/2023,155
Italy,1/22/2023,147
Italy,1/23/2023,130
Italy,1/24/2023,136
Italy,1/25/2023,127
Italy,1/26/2023,126
Italy,1/27/2023,126
Italy,1/28/2023,113
Italy,1/29/2023,127
Italy,1/30/2023,133
Italy,1/31/2023,126
Italy,2/1/2023,133
Italy,2/2/2023,126
Italy,2/3/2023,119
Italy,2/4/2023,120
Italy,2/5/2023,108
Italy,2/6/2023,113
Italy,2/7/2023,104
Italy,2/8/2023,104
Italy,2/9/2023,104
Italy,2/10/2023,104
Italy,2/11/2023,102
Italy,2/12/2023,103
Italy,2/13/2023,100
Italy,2/14/2023,102
Italy,2/15/2023,97
Italy,2/16/2023,101
Italy,2/17/2023,99
Italy,2/18/2023,100
Italy,2/19/2023,94
Italy,2/20/2023,86
Italy,2/21/2023,80
Italy,2/22/2023,86
Italy,2/23/2023,89
Italy,2/24/2023,88
Italy,2/25/2023,93
Italy,2/26/2023,103
Italy,2/27/2023,114
Italy,2/28/2023,130
Italy,3/1/2023,126
Italy,3/2/2023,121
Italy,3/3/2023,122
Italy,3/4/2023,111
Italy,3/5/2023,105
Italy,3/6/2023,93
Italy,3/7/2023,81
Italy,3/8/2023,81
Italy,3/9/2023,82
Italy,3/10/2023,75
Italy,3/11/2023,76
Italy,3/12/2023,72
Italy,3/13/2023,74
Italy,3/14/2023,71
Italy,3/15/2023,67
Italy,3/16/2023,77
Italy,3/17/2023,78
Italy,3/18/2023,82
Italy,3/19/2023,85
Italy,3/20/2023,87
Italy,3/21/2023,89
Italy,3/22/2023,90
Italy,3/23/2023,73
Italy,3/24/2023,69
Italy,3/25/2023,58
Italy,3/26/2023,57
Italy,3/27/2023,53
Italy,3/28/2023,56
Italy,3/29/2023,59
Italy,3/30/2023,58
Italy,3/31/2023,67
Italy,4/1/2023,72
Italy,4/2/2023,71
Italy,4/3/2023,70
Italy,4/4/2023,61
Italy,4/5/2023,61
Italy,4/6/2023,66
Italy,4/7/2023,62
Italy,4/8/2023,58
Italy,4/9/2023,54
Italy,4/10/2023,54
Italy,4/11/2023,52
Italy,4/12/2023,50
Italy,4/13/2023,47
Italy,4/14/2023,47
Italy,4/15/2023,51
Italy,4/16/2023,59
Italy,4/17/2023,66
Italy,4/18/2023,73
Italy,4/19/2023,78
Italy,4/20/2023,81
Italy,4/21/2023,83
Italy,4/22/2023,83
Italy,4/23/2023,75
Italy,4/24/2023,75
Italy,4/25/2023,77
Italy,4/26/2023,73
Italy,4/27/2023,73
Italy,4/28/2023,76
Italy,4/29/2023,76
Italy,4/30/2023,78
Italy,5/1/2023,73
Italy,5/2/2023,73
Italy,5/3/2023,80
Italy,5/4/2023,75
Italy,5/5/2023,73
Italy,5/6/2023,67
Italy,5/7/2023,65
Italy,5/8/2023,62
Italy,5/9/2023,55
Italy,5/10/2023,45
Italy,5/11/2023,47
Italy,5/12/2023,48
Italy,5/13/2023,54
Italy,5/14/2023,53
Italy,5/15/2023,53
Italy,5/16/2023,55
Italy,5/17/2023,54
Italy,5/18/2023,56
Italy,5/19/2023,51
Italy,5/20/2023,52
Italy,5/21/2023,53
Italy,5/22/2023,59
Italy,5/23/2023,59
Italy,5/24/2023,61
Italy,5/25/2023,59
Italy,5/26/2023,58
Italy,5/27/2023,60
Italy,5/28/2023,64
Italy,5/29/2023,59
Italy,5/30/2023,61
Italy,5/31/2023,60
Italy,6/1/2023,58
Italy,6/2/2023,55
Italy,6/3/2023,45
Italy,6/4/2023,41
Italy,6/5/2023,44
Italy,6/6/2023,41
Italy,6/7/2023,39
Italy,6/8/2023,38
Italy,6/9/2023,36
Italy,6/10/2023,38
Italy,6/11/2023,35
Italy,6/12/2023,34
Italy,6/13/2023,31
Italy,6/14/2023,28
Italy,6/15/2023,28
Italy,6/16/2023,25
Italy,6/17/2023,24
Italy,6/18/2023,24
Italy,6/19/2023,18
Italy,6/20/2023,21
Italy,6/21/2023,20
Italy,6/22/2023,21
Italy,6/23/2023,24
Italy,6/24/2023,27
Italy,6/25/2023,28
Italy,6/26/2023,28
Italy,6/27/2023,20
Italy,6/28/2023,19
Italy,6/29/2023,16
Italy,6/30/2023,14
Italy,7/1/2023,10
Italy,7/2/2023,9
Italy,7/3/2023,8
Italy,7/4/2023,9
Italy,7/5/2023,8
Italy,7/6/2023,9
Italy,7/7/2023,12
Italy,7/8/2023,13
Italy,7/9/2023,13
Italy,7/10/2023,14
Italy,7/11/2023,15
Italy,7/12/2023,17
Italy,7/13/2023,15
Italy,7/14/2023,13
Italy,7/15/2023,12
Italy,7/16/2023,13
Italy,7/17/2023,13
Italy,7/18/2023,11
Italy,7/19/2023,11
Italy,7/20/2023,12
Italy,7/21/2023,10
Italy,7/22/2023,12
Italy,7/23/2023,12
Italy,7/24/2023,13
Italy,7/25/2023,18
Italy,7/26/2023,19
Italy,7/27/2023,19
Italy,7/28/2023,22
Italy,7/29/2023,18
Italy,7/30/2023,17
Italy,7/31/2023,18
Italy,8/1/2023,16
Italy,8/2/2023,16
Italy,8/3/2023,15
Italy,8/4/2023,14
Italy,8/5/2023,19
Italy,8/6/2023,18
Italy,8/7/2023,16
Italy,8/8/2023,16
Italy,8/9/2023,13
Italy,8/10/2023,15
Italy,8/11/2023,14
Italy,8/12/2023,13
Italy,8/13/2023,15
Italy,8/14/2023,18
Italy,8/15/2023,22
Italy,8/16/2023,22
Italy,8/17/2023,28
Italy,8/18/2023,34
Italy,8/19/2023,37
Italy,8/20/2023,41
Italy,8/21/2023,40
Italy,8/22/2023,43
Italy,8/23/2023,44
Italy,8/24/2023,46
Italy,8/25/2023,41
Italy,8/26/2023,43
Italy,8/27/2023,39
Italy,8/28/2023,43
Italy,8/29/2023,42
Italy,8/30/2023,43
Italy,8/31/2023,40
Italy,9/1/2023,41
Italy,9/2/2023,41
Italy,9/3/2023,48
Italy,9/4/2023,49
Italy,9/5/2023,48
Italy,9/6/2023,55
Italy,9/7/2023,60
Italy,9/8/2023,69
Italy,9/9/2023,69
Italy,9/10/2023,65
Italy,9/11/2023,69
Italy,9/12/2023,66
Italy,9/13/2023,65
Italy,9/14/2023,63
Italy,9/15/2023,64
Italy,9/16/2023,73
Italy,9/17/2023,70
Italy,9/18/2023,66
Italy,9/19/2023,68
Italy,9/20/2023,70
Italy,9/21/2023,68
Italy,9/22/2023,65
Italy,9/23/2023,51
Italy,9/24/2023,51
Italy,9/25/2023,49
Italy,9/26/2023,57
Italy,9/27/2023,54
Italy,9/28/2023,55
Italy,9/29/2023,56
Italy,9/30/2023,63
Italy,10/1/2023,72
Italy,10/2/2023,81
Italy,10/3/2023,85
Italy,10/4/2023,87
Italy,10/5/2023,86
Italy,10/6/2023,94
Italy,10/7/2023,100
Italy,10/8/2023,103
Italy,10/9/2023,97
Italy,10/10/2023,90
Italy,10/11/2023,96
Italy,10/12/2023,102
Italy,10/13/2023,106
Italy,10/14/2023,98
Italy,10/15/2023,89
Italy,10/16/2023,102
Italy,10/17/2023,112
Italy,10/18/2023,102
Italy,10/19/2023,110
Italy,10/20/2023,97
Italy,10/21/2023,97
Italy,10/22/2023,103
Italy,10/23/2023,86
Italy,10/24/2023,79
Italy,10/25/2023,84
Italy,10/26/2023,70
Italy,10/27/2023,68
Italy,10/28/2023,80
Italy,10/29/2023,79
Italy,10/30/2023,83
Italy,10/31/2023,87
Italy,11/1/2023,84
Italy,11/2/2023,82
Italy,11/3/2023,87
Italy,11/4/2023,77
Italy,11/5/2023,76
Italy,11/6/2023,85
Italy,11/7/2023,78
Italy,11/8/2023,82
Italy,11/9/2023,94
Italy,11/10/2023,99
Italy,11/11/2023,108
Italy,11/12/2023,110
Italy,11/13/2023,108
Italy,11/14/2023,113
Italy,11/15/2023,120
Italy,11/16/2023,116
Italy,11/17/2023,118
Italy,11/18/2023,112
Italy,11/19/2023,118
Italy,11/20/2023,120
Italy,11/21/2023,123
Italy,11/22/2023,126
Italy,11/23/2023,132
Italy,11/24/2023,132
Italy,11/25/2023,143
Italy,11/26/2023,141
Italy,11/27/2023,145
Italy,11/28/2023,161
Italy,11/29/2023,161
Italy,11/30/2023,170
Italy,12/1/2023,178
Italy,12/2/2023,183
Italy,12/3/2023,188
Italy,12/4/2023,189
Italy,12/5/2023,182
Italy,12/6/2023,198
Italy,12/7/2023,224
Italy,12/8/2023,228
Italy,12/9/2023,215
Italy,12/10/2023,210
Italy,12/11/2023,215
Italy,12/12/2023,227
Italy,12/13/2023,220
Italy,12/14/2023,203
Italy,12/15/2023,212
Italy,12/16/2023,238
Italy,12/17/2023,240
Italy,12/18/2023,227
Italy,12/19/2023,240
Italy,12/20/2023,244
Italy,12/21/2023,236
Italy,12/22/2023,225
Italy,12/23/2023,209
Italy,12/24/2023,217
Italy,12/25/2023,222
Italy,12/26/2023,190
Italy,12/27/2023,185
Italy,12/28/2023,186
Italy,12/29/2023,195
Italy,12/30/2023,201
Italy,12/31/2023,188
Italy,1/1/2024,186
Italy,1/2/2024,185
Italy,1/3/2024,189
Italy,1/4/2024,186
Italy,1/5/2024,181
Italy,1/6/2024,159
Italy,1/7/2024,159
Italy,1/8/2024,156
Italy,1/9/2024,161
Italy,1/10/2024,150
Italy,1/11/2024,139
Italy,1/12/2024,118
Italy,1/13/2024,122
Italy,1/14/2024,119
Italy,1/15/2024,116
Italy,1/16/2024,105
Italy,1/17/2024,95
Italy,1/18/2024,88
Italy,1/19/2024,82
Italy,1/20/2024,78
Italy,1/21/2024,78
Italy,1/22/2024,73
Italy,1/23/2024,75
Italy,1/24/2024,72
Italy,1/25/2024,72
Italy,1/26/2024,70
Italy,1/27/2024,63
Italy,1/28/2024,61
Italy,1/29/2024,57
Italy,1/30/2024,55
Italy,1/31/2024,50
Italy,2/1/2024,42
Italy,2/2/2024,42
Italy,2/3/2024,42
Italy,2/4/2024,36
Italy,2/5/2024,36
Italy,2/6/2024,27
Italy,2/7/2024,30
Italy,2/8/2024,34
Italy,2/9/2024,33
Italy,2/10/2024,34
Italy,2/11/2024,38
Italy,2/12/2024,37
Italy,2/13/2024,36
Italy,2/14/2024,29
Italy,2/15/2024,26
Italy,2/16/2024,23
Italy,2/17/2024,21
Italy,2/18/2024,18
Italy,2/19/2024,20
Italy,2/20/2024,19
Italy,2/21/2024,23
Italy,2/22/2024,20
Italy,2/23/2024,23
Italy,2/24/2024,24
Italy,2/25/2024,22
Italy,2/26/2024,21
Italy,2/27/2024,24
Italy,2/28/2024,20
Italy,2/29/2024,22
Italy,3/1/2024,21
Italy,3/2/2024,17
Italy,3/3/2024,18
Italy,3/4/2024,18
Italy,3/5/2024,11
Italy,3/6/2024,14
Italy,3/7/2024,13
Italy,3/8/2024,11
Italy,3/9/2024,14
Italy,3/10/2024,14
Italy,3/11/2024,14
Italy,3/12/2024,16
Italy,3/13/2024,16
Italy,3/14/2024,16
Italy,3/15/2024,17
Italy,3/16/2024,14
Italy,3/17/2024,13
Italy,3/18/2024,10
Italy,3/19/2024,10
Italy,3/20/2024,8
Italy,3/21/2024,7
Italy,3/22/2024,8
Italy,3/23/2024,9
Italy,3/24/2024,9
Italy,3/25/2024,10
Italy,3/26/2024,11
Italy,3/27/2024,10
Italy,3/28/2024,13
Italy,3/29/2024,11
Italy,3/30/2024,11
Italy,3/31/2024,12
Italy,4/1/2024,12
Italy,4/2/2024,11
Italy,4/3/2024,10
Italy,4/4/2024,8
Italy,4/5/2024,8
Italy,4/6/2024,10
Italy,4/7/2024,10
Italy,4/8/2024,9
Italy,4/9/2024,7
Italy,4/10/2024,7
